Product_ID,Product_Category,Product_Type,Manufacturer,Manufacturing_Date,Original_Price_INR,Material_Type,Material_Weight_KG,Customer_Region,Usage_Months,Return_Date,Return_Reason,Product_Condition,Collection_Channel,Inspection_Result,Refurbishment_Status,Refurbishment_Cost_INR,Resale_Price_INR,Resale_Channel,Resale_Date,Recycle_Status,Recycled_Weight_KG,Waste_Weight_KG,Carbon_Saved_KG,Lifecycle_Status,Circularity_Rate_Pct,Profit_Margin_INR
EC100094,Home Appliance,Refrigerator,EcoTech,2023-05-29,67980.09,Lithium,74.04,Hyderabad,25,2025-06-17,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,5794.17,38454.29,B2B Reseller,2025-07-24,Not Recycled,0.0,58.52,92.85,Resold,40.0,27221.71
EC100095,Electronics,Laptop,CircularX,2024-05-12,51011.73,Glass,7.21,Pune,70,2030-02-10,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,5367.78,34515.46,Export Market,2030-04-23,Not Recycled,0.0,6.4,13.77,Resold,40.0,25066.74
EC100096,Electronics,Smartwatch,CircularX,2024-07-27,117454.95,Plastic,2.78,Bengaluru,6,2025-01-23,Upgrade,Excellent,Collection Center,Passed,Refurbished,15889.66,90911.84,Online Marketplace,2025-02-12,Not Recycled,0.0,2.39,4.68,Resold,40.0,65625.78
EC100097,Automotive,Electric Motor,ReGen Industries,2022-05-15,48638.33,Steel,24.76,Mumbai,19,2023-12-06,End of Use,Good,Corporate Buyback,Passed,Refurbished,6287.65,22294.99,Manufacturer Outlet,2024-01-23,Not Recycled,0.0,21.57,44.94,Resold,40.0,12116.27
EC100098,Industrial Equipment,Motor Controller,CircularX,2025-12-08,68153.9,Mixed Materials,49.45,Delhi,17,2027-05-02,Customer Return,Excellent,Corporate Buyback,Passed,Refurbished,9648.84,46037.8,Manufacturer Outlet,2027-07-05,Not Recycled,0.0,40.51,35.85,Resold,40.0,30936.65
EC100099,Industrial Equipment,Pump,CircularX,2022-07-14,48972.74,Glass,43.61,Bengaluru,43,2026-01-24,Trade-In,Fair,Online Platform,Passed,Refurbished,5726.76,20739.32,Online Marketplace,2026-02-19,Not Recycled,0.0,37.63,44.42,Resold,40.0,11094.74
EC100100,Electronics,Smartphone,TerraMotive,2022-07-17,42508.42,Copper,7.28,Bengaluru,50,2026-08-25,Defect,Good,Corporate Buyback,Failed,Not Refurbished,0.0,23388.68,Manufacturer Outlet,2026-11-11,Not Recycled,0.0,6.11,5.31,Resold,25.0,19988.01
EC100101,Automotive,Alternator,CircularX,2022-04-16,136418.43,Mixed Materials,38.93,Pune,39,2025-06-29,Warranty Return,Fair,Online Platform,Passed,Refurbished,5753.2,63848.05,Online Marketplace,2025-08-02,Recycled,35.93,2.61,202.32,Resold,96.15,47181.38
EC100102,Automotive,Electric Motor,TerraMotive,2022-08-24,160862.2,Plastic,13.14,Chennai,38,2025-10-07,Warranty Return,Good,Retailer,Passed,Refurbished,18146.19,89444.64,Export Market,2026-01-01,Not Recycled,0.0,12.1,24.81,Resold,40.0,58429.47
EC100103,Automotive,EV Battery,EcoTech,2023-07-14,109069.55,Steel,10.27,Hyderabad,42,2026-12-25,End of Use,Poor,Online Platform,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,9.09,0.87,38.75,Recycled,54.26,0.0
EC100104,Home Appliance,Vacuum Cleaner,NovaWorks,2024-03-31,85043.14,Glass,54.44,Hyderabad,11,2025-02-24,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,3960.58,45395.97,B2B Reseller,2025-04-20,Not Recycled,0.0,51.22,54.45,Resold,40.0,34631.94
EC100105,Automotive,Infotainment Unit,GreenMotion,2025-03-08,98430.08,Mixed Materials,41.23,Hyderabad,79,2031-09-03,Upgrade,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,28.39,10.32,105.4,Recycled,44.43,0.0
EC100106,Electronics,Smartphone,CircularX,2024-06-26,49733.61,Plastic,3.7,Bengaluru,57,2029-03-02,Trade-In,Excellent,Corporate Buyback,Passed,Refurbished,3042.03,37283.97,B2B Reseller,2029-05-13,Recycled,2.66,1.01,11.95,Resold,85.95,30263.25
EC100107,Industrial Equipment,Sensor Module,GreenMotion,2023-09-24,117484.93,Glass,1.77,Hyderabad,8,2024-05-21,Defect,Fair,Collection Center,Passed,Not Refurbished,0.0,34600.37,B2B Reseller,2024-06-23,Not Recycled,0.0,1.75,1.99,Resold,25.0,25201.58
EC100108,Automotive,Infotainment Unit,TerraMotive,2022-01-16,35240.63,Aluminum,74.77,Delhi,66,2027-06-19,Customer Return,Good,Collection Center,Passed,Refurbished,3927.43,16449.24,Online Marketplace,2027-07-25,Not Recycled,0.0,69.16,138.11,Resold,40.0,9702.56
EC100109,Industrial Equipment,Motor Controller,EcoTech,2022-02-08,44873.74,Copper,12.25,Kolkata,61,2027-02-12,Upgrade,Excellent,Online Platform,Passed,Refurbished,4336.96,34237.24,Online Marketplace,2027-05-11,Not Recycled,0.0,8.82,14.45,Resold,40.0,26310.38
EC100110,Automotive,Starter Battery,CircularX,2025-06-19,123926.83,Mixed Materials,34.18,Bengaluru,61,2030-06-23,Customer Return,Good,Online Platform,Passed,Refurbished,13279.61,60576.68,Manufacturer Outlet,2030-07-31,Not Recycled,0.0,25.79,65.6,Resold,40.0,37382.92
EC100111,Automotive,Infotainment Unit,NovaWorks,2023-11-14,93408.48,Steel,21.76,Delhi,24,2025-11-03,Upgrade,Fair,Corporate Buyback,Passed,Refurbished,8317.85,23944.95,Retail Store,2025-12-04,Not Recycled,0.0,16.25,32.39,Resold,40.0,8154.42
EC100112,Home Appliance,Washing Machine,TerraMotive,2023-06-09,18657.96,Steel,22.31,Coimbatore,28,2025-09-26,Defect,Good,Corporate Buyback,Passed,Refurbished,2250.66,8488.02,Manufacturer Outlet,2025-10-12,Recycled,13.2,8.56,59.87,Resold,79.58,4744.72
EC100113,Industrial Equipment,Sensor Module,NovaWorks,2025-07-25,50491.07,Glass,6.87,Chennai,82,2032-04-19,End of Use,Good,Online Platform,Passed,Not Refurbished,0.0,31837.99,B2B Reseller,2032-06-21,Not Recycled,0.0,6.57,7.53,Resold,25.0,27798.7
EC100114,Electronics,Tablet,ReGen Industries,2024-07-14,124238.3,Copper,1.76,Kolkata,7,2025-02-09,Upgrade,Good,Online Platform,Passed,Not Refurbished,0.0,83747.04,Manufacturer Outlet,2025-02-27,Not Recycled,0.0,1.24,1.43,Resold,25.0,73807.98
EC100115,Electronics,Monitor,NovaWorks,2025-03-16,16457.41,Mixed Materials,1.57,Bengaluru,27,2027-06-04,End of Use,Good,Corporate Buyback,Passed,Not Refurbished,0.0,9139.72,Export Market,2027-06-18,Not Recycled,0.0,1.52,1.59,Resold,25.0,7823.13
EC100116,Home Appliance,Washing Machine,CircularX,2025-12-20,50022.16,Steel,36.03,Kolkata,59,2030-10-25,Trade-In,Good,Corporate Buyback,Passed,Not Refurbished,0.0,25862.25,B2B Reseller,2030-12-18,Not Recycled,0.0,31.97,47.85,Resold,25.0,21860.48
EC100117,Electronics,Tablet,NovaWorks,2023-11-07,85269.26,Aluminum,2.46,Mumbai,15,2025-01-30,Warranty Return,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,2.1,0.27,8.62,Recycled,52.68,0.0
EC100118,Home Appliance,Air Conditioner,TerraMotive,2025-04-08,135764.55,Aluminum,72.59,Bengaluru,21,2026-12-29,End of Use,Good,Online Platform,Passed,Refurbished,5796.65,70213.26,B2B Reseller,2027-02-24,Recycled,55.65,15.08,178.0,Resold,88.33,53555.45
EC100119,Industrial Equipment,Control Panel,GreenMotion,2022-09-19,151938.14,Mixed Materials,59.08,Delhi,70,2028-06-19,Upgrade,Good,Collection Center,Passed,Not Refurbished,0.0,74893.32,Manufacturer Outlet,2028-08-04,Recycled,38.93,14.22,205.15,Resold,67.95,62738.27
EC100120,Home Appliance,Refrigerator,NovaWorks,2022-11-14,92829.72,Steel,26.84,Hyderabad,12,2023-11-09,End of Use,Good,Manufacturer Take-Back,Passed,Refurbished,10969.73,61029.55,Export Market,2024-01-22,Recycled,16.98,6.93,82.1,Resold,81.63,42633.44
EC100121,Industrial Equipment,Power Supply,GreenMotion,2023-01-06,158561.31,Steel,36.25,Coimbatore,82,2029-10-01,Defect,Fair,Collection Center,Failed,Not Refurbished,0.0,66002.6,Export Market,2029-11-23,Not Recycled,0.0,27.28,40.9,Resold,25.0,53317.7
EC100122,Automotive,Alternator,CircularX,2024-12-29,95393.98,Steel,39.88,Mumbai,33,2027-09-15,End of Use,Excellent,Collection Center,Passed,Refurbished,5719.25,76086.88,Manufacturer Outlet,2027-12-04,Not Recycled,0.0,28.91,34.62,Resold,40.0,62736.11
EC100123,Industrial Equipment,Power Supply,ReGen Industries,2023-02-13,76180.25,Mixed Materials,18.03,Bengaluru,80,2029-09-09,Defect,Good,Online Platform,Failed,Not Refurbished,0.0,47975.39,Export Market,2029-11-16,Not Recycled,0.0,14.23,21.89,Resold,25.0,41880.97
EC100124,Electronics,Tablet,NovaWorks,2022-11-25,123496.76,Aluminum,7.5,Chennai,37,2025-12-09,Trade-In,Fair,Corporate Buyback,Passed,Refurbished,8125.2,31836.94,Manufacturer Outlet,2026-01-13,Not Recycled,0.0,5.84,4.33,Resold,40.0,13832.0
EC100125,Electronics,Monitor,TerraMotive,2024-02-05,95389.53,Lithium,4.84,Delhi,33,2026-10-22,Trade-In,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,61309.53,Retail Store,2026-11-10,Not Recycled,0.0,3.54,7.71,Resold,25.0,53678.37
EC100126,Home Appliance,Washing Machine,GreenMotion,2024-08-25,81891.33,Plastic,62.89,Hyderabad,20,2026-04-17,Customer Return,Good,Collection Center,Passed,Not Refurbished,0.0,41895.65,Export Market,2026-05-04,Recycled,55.19,7.24,254.92,Resold,78.88,35344.34
EC100127,Industrial Equipment,Motor Controller,ReGen Industries,2023-08-14,110339.21,Mixed Materials,22.3,Coimbatore,33,2026-04-30,End of Use,Excellent,Manufacturer Take-Back,Failed,Not Refurbished,0.0,91963.62,Online Marketplace,2026-06-29,Not Recycled,0.0,16.53,26.07,Resold,25.0,83136.48
EC100128,Electronics,Monitor,ReGen Industries,2025-01-02,43102.33,Lithium,4.4,Delhi,5,2025-06-01,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,5511.37,19466.75,Retail Store,2025-07-15,Not Recycled,0.0,3.95,7.8,Resold,40.0,10507.19
EC100129,Industrial Equipment,Power Supply,ReGen Industries,2025-09-30,52443.56,Glass,29.88,Chennai,13,2026-10-25,Warranty Return,Good,Online Platform,Failed,Not Refurbished,0.0,36548.81,Manufacturer Outlet,2027-01-07,Not Recycled,0.0,29.38,46.56,Resold,25.0,32353.33
EC100130,Industrial Equipment,Motor Controller,TerraMotive,2024-03-03,167292.21,Glass,11.65,Bengaluru,50,2028-04-11,End of Use,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,113570.01,Export Market,2028-05-18,Not Recycled,0.0,8.27,11.02,Resold,25.0,100186.63
EC100131,Automotive,Starter Battery,TerraMotive,2023-12-23,204728.03,Aluminum,72.89,Coimbatore,72,2029-11-21,End of Use,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,53.92,18.18,217.49,Recycled,46.99,0.0
EC100132,Industrial Equipment,Power Supply,GreenMotion,2022-10-04,150915.63,Mixed Materials,3.18,Chennai,11,2023-08-30,Customer Return,Good,Collection Center,Failed,Not Refurbished,0.0,76590.02,B2B Reseller,2023-10-01,Recycled,1.9,0.93,10.03,Resold,64.87,64516.77
EC100133,Automotive,Electric Motor,EcoTech,2025-01-17,164402.89,Copper,6.77,Delhi,63,2030-03-22,End of Use,Good,Manufacturer Take-Back,Passed,Refurbished,17219.39,106480.59,B2B Reseller,2030-05-13,Not Recycled,0.0,5.39,12.38,Resold,40.0,76108.97
EC100134,Electronics,Tablet,ReGen Industries,2024-03-30,115465.02,Copper,1.98,Mumbai,59,2029-02-02,Trade-In,Excellent,Online Platform,Passed,Refurbished,16674.52,75543.44,Online Marketplace,2029-04-13,Not Recycled,0.0,1.91,3.78,Resold,40.0,49631.72
EC100135,Industrial Equipment,Motor Controller,ReGen Industries,2025-05-18,145793.15,Copper,59.88,Kolkata,26,2027-07-07,Warranty Return,Good,Online Platform,Passed,Not Refurbished,0.0,93569.62,Retail Store,2027-08-20,Not Recycled,0.0,49.14,86.3,Resold,25.0,81906.17
EC100136,Industrial Equipment,Control Panel,TerraMotive,2022-03-28,158525.11,Copper,59.06,Kolkata,48,2026-03-07,Warranty Return,Fair,Collection Center,Passed,Refurbished,14288.19,56330.19,B2B Reseller,2026-03-21,Recycled,49.91,7.06,152.35,Resold,92.25,29359.99
EC100137,Home Appliance,Washing Machine,CircularX,2025-05-29,53777.26,Steel,28.78,Chennai,59,2030-04-03,Upgrade,Good,Retailer,Failed,Not Refurbished,0.0,24765.68,Export Market,2030-07-01,Not Recycled,0.0,20.3,32.86,Resold,25.0,20463.5
EC100138,Home Appliance,Microwave,GreenMotion,2024-02-01,66884.1,Plastic,62.13,Bengaluru,59,2028-12-06,Upgrade,Good,Corporate Buyback,Passed,Refurbished,10299.84,43246.34,Online Marketplace,2029-01-22,Not Recycled,0.0,45.16,112.99,Resold,40.0,27595.77
EC100139,Home Appliance,Microwave,NovaWorks,2024-03-03,142538.82,Lithium,43.66,Coimbatore,74,2030-04-01,Upgrade,Fair,Online Platform,Passed,Refurbished,8558.61,70954.71,Retail Store,2030-05-05,Not Recycled,0.0,33.6,64.38,Resold,40.0,50992.99
EC100140,Electronics,Laptop,TerraMotive,2022-06-01,114099.78,Mixed Materials,4.17,Bengaluru,60,2027-05-06,Defect,Good,Collection Center,Passed,Refurbished,6981.01,57634.26,Export Market,2027-06-22,Not Recycled,0.0,3.15,4.28,Resold,40.0,41525.27
EC100141,Automotive,Infotainment Unit,GreenMotion,2022-11-19,29684.22,Mixed Materials,72.74,Coimbatore,84,2029-10-13,Defect,Fair,Online Platform,Passed,Not Refurbished,0.0,14305.96,Online Marketplace,2029-11-14,Not Recycled,0.0,72.63,79.6,Resold,25.0,11931.22
EC100142,Automotive,Electric Motor,TerraMotive,2024-01-26,171164.17,Lithium,52.81,Coimbatore,62,2029-02-28,Warranty Return,Good,Retailer,Passed,Not Refurbished,0.0,111934.23,Export Market,2029-04-15,Not Recycled,0.0,40.52,68.94,Resold,25.0,98241.1
EC100143,Industrial Equipment,Pump,ReGen Industries,2025-03-23,110799.79,Mixed Materials,35.23,Hyderabad,12,2026-03-18,Defect,Excellent,Online Platform,Passed,Refurbished,16098.69,77905.55,Retail Store,2026-05-30,Not Recycled,0.0,26.03,68.12,Resold,40.0,52942.88
EC100144,Industrial Equipment,Sensor Module,ReGen Industries,2022-04-24,156561.69,Mixed Materials,48.76,Mumbai,18,2023-10-16,Warranty Return,Fair,Retailer,Passed,Not Refurbished,0.0,60701.21,Online Marketplace,2023-11-20,Not Recycled,0.0,35.4,51.64,Resold,25.0,48176.27
EC100145,Automotive,Starter Battery,ReGen Industries,2025-02-02,70470.26,Glass,54.81,Hyderabad,38,2028-03-18,Defect,Good,Online Platform,Passed,Not Refurbished,0.0,33139.45,Retail Store,2028-06-15,Recycled,34.97,17.95,157.83,Resold,66.9,27501.83
EC100146,Automotive,Electric Motor,TerraMotive,2022-02-28,118019.6,Aluminum,37.08,Chennai,13,2023-03-25,Upgrade,Good,Corporate Buyback,Passed,Refurbished,16400.21,63370.9,Manufacturer Outlet,2023-06-13,Not Recycled,0.0,33.5,33.39,Resold,40.0,37529.12
EC100147,Automotive,Infotainment Unit,CircularX,2023-05-17,195483.26,Copper,60.21,Coimbatore,54,2027-10-23,End of Use,Fair,Collection Center,Failed,Not Refurbished,0.0,90439.44,Manufacturer Outlet,2027-11-06,Recycled,54.0,5.67,309.69,Resold,79.84,74800.78
EC100148,Home Appliance,Air Conditioner,NovaWorks,2022-10-22,106819.0,Lithium,56.82,Bengaluru,43,2026-05-04,Customer Return,Fair,Online Platform,Passed,Refurbished,6305.8,50228.18,B2B Reseller,2026-07-01,Recycled,51.07,4.08,242.52,Resold,94.94,35376.86
EC100149,Home Appliance,Microwave,CircularX,2023-07-02,60241.05,Aluminum,67.69,Pune,60,2028-06-05,Defect,Good,Retailer,Passed,Refurbished,8322.67,39640.63,Retail Store,2028-07-31,Not Recycled,0.0,57.69,62.99,Resold,40.0,26498.68
EC100150,Automotive,Electric Motor,EcoTech,2023-10-03,142619.24,Glass,73.63,Kolkata,27,2025-12-21,Defect,Fair,Collection Center,Passed,Refurbished,10151.13,58260.16,Export Market,2026-02-05,Not Recycled,0.0,63.47,48.63,Resold,40.0,36699.49
EC100151,Industrial Equipment,Power Supply,NovaWorks,2025-04-09,139374.74,Steel,32.93,Coimbatore,48,2029-03-19,Upgrade,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,22.61,9.18,97.13,Recycled,44.33,0.0
EC100152,Industrial Equipment,Control Panel,CircularX,2022-01-17,169328.84,Lithium,41.59,Chennai,16,2023-05-12,Trade-In,Excellent,Retailer,Passed,Refurbished,12888.57,134046.54,Export Market,2023-07-09,Not Recycled,0.0,29.95,42.37,Resold,40.0,107611.66
EC100153,Home Appliance,Air Conditioner,EcoTech,2023-08-15,98823.59,Lithium,6.98,Hyderabad,12,2024-08-09,Trade-In,Fair,Corporate Buyback,Passed,Refurbished,15497.38,48642.89,Online Marketplace,2024-11-03,Not Recycled,0.0,6.46,11.43,Resold,40.0,25239.62
EC100154,Industrial Equipment,Control Panel,EcoTech,2023-11-26,14179.78,Mixed Materials,2.31,Hyderabad,74,2029-12-24,End of Use,Good,Retailer,Passed,Refurbished,1398.65,9111.95,B2B Reseller,2030-03-05,Recycled,1.9,0.34,9.02,Resold,91.13,6578.92
EC100155,Industrial Equipment,Sensor Module,ReGen Industries,2022-11-02,82450.82,Copper,27.63,Mumbai,80,2029-05-29,Warranty Return,Good,Retailer,Passed,Refurbished,11161.96,51401.54,Export Market,2029-06-25,Not Recycled,0.0,21.17,42.02,Resold,40.0,33643.51
EC100156,Automotive,Electric Motor,NovaWorks,2024-11-09,150211.27,Mixed Materials,21.95,Coimbatore,71,2030-09-09,Trade-In,Poor,Corporate Buyback,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,13.4,7.09,58.03,Recycled,40.52,0.0
EC100157,Electronics,Tablet,CircularX,2025-10-11,119272.36,Plastic,3.27,Mumbai,17,2027-03-05,Trade-In,Good,Corporate Buyback,Passed,Refurbished,18854.25,65878.12,Export Market,2027-05-31,Recycled,2.97,0.23,8.14,Resold,95.41,37482.08
EC100158,Home Appliance,Washing Machine,TerraMotive,2024-09-10,102975.02,Lithium,35.06,Bengaluru,24,2026-08-31,Warranty Return,Fair,Corporate Buyback,Passed,Refurbished,9966.46,50668.69,Retail Store,2026-10-08,Recycled,21.88,12.66,141.87,Resold,81.2,32464.23
EC100159,Electronics,Monitor,TerraMotive,2024-05-07,153923.58,Plastic,6.12,Chennai,22,2026-02-26,Trade-In,Fair,Retailer,Passed,Refurbished,8581.14,39732.53,Retail Store,2026-05-04,Not Recycled,0.0,5.97,10.37,Resold,40.0,18837.5
EC100160,Home Appliance,Vacuum Cleaner,NovaWorks,2025-09-18,80005.52,Plastic,13.21,Mumbai,64,2030-12-21,Warranty Return,Excellent,Collection Center,Passed,Not Refurbished,0.0,62973.39,Export Market,2031-03-06,Not Recycled,0.0,10.95,16.35,Resold,25.0,56572.95
EC100161,Industrial Equipment,Power Supply,TerraMotive,2023-07-26,20915.52,Steel,35.34,Coimbatore,74,2029-08-23,End of Use,Good,Retailer,Passed,Refurbished,2838.38,11034.83,B2B Reseller,2029-10-05,Not Recycled,0.0,29.56,21.51,Resold,40.0,6523.21
EC100162,Industrial Equipment,Control Panel,GreenMotion,2023-07-15,76723.9,Lithium,29.32,Mumbai,39,2026-09-27,Upgrade,Fair,Corporate Buyback,Passed,Refurbished,5754.25,32511.41,Online Marketplace,2026-11-23,Not Recycled,0.0,28.09,16.4,Resold,40.0,20619.25
EC100163,Automotive,EV Battery,TerraMotive,2024-06-24,115062.4,Plastic,9.66,Mumbai,35,2027-05-10,Customer Return,Good,Collection Center,Passed,Refurbished,18225.83,55877.05,Retail Store,2027-06-20,Not Recycled,0.0,8.21,15.01,Resold,40.0,28446.23
EC100164,Electronics,Smartwatch,EcoTech,2025-04-16,106020.98,Glass,0.23,Kolkata,33,2028-01-01,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,10827.43,50038.36,B2B Reseller,2028-03-29,Not Recycled,0.0,0.19,0.14,Resold,40.0,30729.25
EC100165,Industrial Equipment,Motor Controller,GreenMotion,2022-10-09,77476.96,Glass,8.83,Mumbai,3,2023-01-07,Warranty Return,Good,Retailer,Passed,Refurbished,9509.2,50371.39,B2B Reseller,2023-03-15,Not Recycled,0.0,6.71,5.8,Resold,40.0,34664.03
EC100166,Automotive,EV Battery,GreenMotion,2022-07-03,146558.91,Mixed Materials,53.57,Kolkata,76,2028-09-29,Defect,Excellent,Corporate Buyback,Passed,Refurbished,22327.59,96786.66,Retail Store,2028-10-10,Not Recycled,0.0,46.2,96.77,Resold,40.0,62734.36
EC100167,Electronics,Monitor,NovaWorks,2024-10-11,131966.6,Mixed Materials,6.44,Mumbai,26,2026-11-30,Customer Return,Good,Online Platform,Passed,Not Refurbished,0.0,86267.39,Manufacturer Outlet,2027-02-17,Not Recycled,0.0,4.66,8.51,Resold,25.0,75710.06
EC100168,Industrial Equipment,Power Supply,TerraMotive,2024-10-29,148940.62,Mixed Materials,27.69,Hyderabad,62,2029-12-02,End of Use,Fair,Retailer,Passed,Refurbished,15365.95,64476.0,Online Marketplace,2030-02-05,Not Recycled,0.0,20.06,24.11,Resold,40.0,37194.8
EC100169,Automotive,Infotainment Unit,EcoTech,2025-10-13,50228.03,Lithium,65.64,Kolkata,27,2028-01-01,Defect,Good,Corporate Buyback,Passed,Refurbished,7891.02,26833.02,Online Marketplace,2028-03-02,Not Recycled,0.0,49.53,97.68,Resold,40.0,14923.76
EC100170,Home Appliance,Refrigerator,NovaWorks,2023-10-25,82256.42,Copper,51.32,Chennai,34,2026-08-10,Upgrade,Fair,Online Platform,Passed,Refurbished,5545.28,41052.82,B2B Reseller,2026-09-20,Not Recycled,0.0,50.93,41.02,Resold,40.0,28927.03
EC100171,Automotive,Starter Battery,TerraMotive,2025-09-29,155406.1,Aluminum,7.27,Mumbai,18,2027-03-23,Trade-In,Excellent,Online Platform,Passed,Refurbished,11021.7,115392.85,B2B Reseller,2027-05-08,Not Recycled,0.0,6.98,11.73,Resold,40.0,91938.66
EC100172,Home Appliance,Refrigerator,TerraMotive,2024-09-06,72441.6,Steel,33.1,Pune,22,2026-06-28,Trade-In,Good,Corporate Buyback,Passed,Refurbished,11483.29,33325.11,Retail Store,2026-09-03,Not Recycled,0.0,31.78,38.33,Resold,40.0,16046.49
EC100173,Electronics,Smartwatch,ReGen Industries,2024-12-17,133843.29,Copper,3.97,Hyderabad,49,2028-12-26,Upgrade,Fair,Corporate Buyback,Passed,Refurbished,19820.08,47571.95,Retail Store,2029-03-07,Recycled,2.62,1.18,14.34,Resold,83.0,17044.41
EC100174,Automotive,Electric Motor,CircularX,2022-08-27,143839.25,Copper,48.1,Hyderabad,29,2025-01-13,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,8024.52,61700.74,Export Market,2025-03-18,Not Recycled,0.0,46.79,41.19,Resold,40.0,42169.08
EC100175,Industrial Equipment,Pump,ReGen Industries,2022-04-29,175137.17,Lithium,11.68,Bengaluru,74,2028-05-27,Trade-In,Fair,Online Platform,Passed,Refurbished,17351.42,54609.13,Online Marketplace,2028-06-03,Not Recycled,0.0,11.23,14.86,Resold,40.0,23246.74
EC100176,Industrial Equipment,Control Panel,GreenMotion,2022-05-11,71069.67,Glass,35.98,Kolkata,72,2028-04-09,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,6178.07,49205.3,B2B Reseller,2028-05-22,Not Recycled,0.0,27.97,35.54,Resold,40.0,37341.66
EC100177,Industrial Equipment,Pump,GreenMotion,2024-02-13,141490.43,Mixed Materials,8.72,Delhi,51,2028-04-22,Upgrade,Poor,Corporate Buyback,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,6.38,1.8,10.98,Recycled,46.58,0.0
EC100178,Electronics,Laptop,TerraMotive,2024-03-15,99322.02,Lithium,2.8,Kolkata,70,2029-12-14,Defect,Fair,Retailer,Passed,Refurbished,9108.48,31006.21,Export Market,2030-01-28,Not Recycled,0.0,2.48,2.1,Resold,40.0,13951.97
EC100179,Industrial Equipment,Power Supply,TerraMotive,2024-08-01,38495.27,Steel,3.16,Kolkata,47,2028-06-11,Defect,Fair,Online Platform,Passed,Refurbished,4606.21,14191.58,Export Market,2028-07-02,Recycled,2.81,0.33,14.85,Resold,94.46,6505.75
EC100180,Electronics,Laptop,EcoTech,2022-05-18,46581.32,Steel,1.03,Kolkata,15,2023-08-11,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,2182.35,27147.24,Manufacturer Outlet,2023-08-24,Not Recycled,0.0,1.01,0.7,Resold,40.0,21238.38
